Gene,adj_F_pval_well
MIR17HG,1.0
AC116158.2,1.0
AC116158.1,1.0
AC116158.3,1.0
ZNF770,1.0
DOCK9-DT,1.0
DOCK9-AS1,1.0
AC114546.1,1.0
AC021231.1,1.0
DPH6,1.0
DPH6-DT,1.0
C15orf41,1.0
STK24-AS1,1.0
AC013640.1,1.0
FARP1,1.0
MEIS2,1.0
RAP2A,1.0
AC068875.1,1.0
AL442067.3,1.0
FAM98B,1.0
AL161430.1,1.0
AC023908.3,1.0
AC018362.1,1.0
GPR176,1.0
LINC01068,1.0
TBC1D4,1.0
AC013356.2,1.0
CHST14,1.0
LINC00381,1.0
AL353660.1,1.0
LINC00402,1.0
AC091045.1,1.0
LMO7-AS1,1.0
AL159972.1,1.0
KLF5,1.0
PIBF1,1.0
DIS3,1.0
DACH1,1.0
CCDC32,1.0
AL512452.1,1.0
RPUSD2,1.0
LINC00393,1.0
BAHD1,1.0
LMO7,1.0
AC013356.4,1.0
RBM26-AS1,1.0
AC021755.2,1.0
POU4F1,1.0
OBI1-AS1,1.0
EDNRB-AS1,1.0
PAK6,1.0
PLCB2,1.0
AC020658.5,1.0
PLCB2-AS1,1.0
INAFM2,1.0
AC001226.1,1.0
MYCBP2-AS1,1.0
CCDC9B,1.0
FBXL3,1.0
KCTD12,1.0
AL136441.1,1.0
DISP2,1.0
GPR176-DT,1.0
RUBCNL,1.0
LRRC57,1.0
CDAN1,1.0
COPS2,1.0
CCNA1,1.0
SPART-AS1,1.0
SPART,1.0
FAM227B,1.0
AC022306.2,1.0
FGF7,1.0
RFXAP,1.0
AC025040.1,1.0
HDC,1.0
DCLK1,1.0
GABPB1-IT1,1.0
NBEA,1.0
AC022087.1,1.0
AC012170.3,1.0
LINC00457,1.0
SLC27A2,1.0
SMAD9,1.0
SUPT20H,1.0
TRPC4,1.0
LINC00598,1.0
AC012405.1,1.0
COG6,1.0
AC073941.1,1.0
SEMA6D,1.0
SLC24A5,1.0
AL354809.1,1.0
CTXN2,1.0
SLC12A1,1.0
AC066612.2,1.0
PROSER1,1.0
AC023355.1,1.0
FBN1,1.0
LINC00571,1.0
LINC02334,1.0
AC084757.2,1.0
SHC4,1.0
LINC02343,1.0
MRPS31,1.0
AL161891.1,1.0
USP50,1.0
UBE2L5,1.0
AC090971.2,1.0
AC090971.1,1.0
AL161893.1,1.0
MAPK6-DT,1.0
AC023906.5,1.0
LINC00427,1.0
TMOD2,1.0
GNB5,1.0
AC023906.3,1.0
AC023906.4,1.0
LINC00544,1.0
SLC7A1,1.0
CERNA1,1.0
MTUS2,1.0
SLC46A3,1.0
KATNAL1,1.0
USPL1,1.0
AC020892.2,1.0
DMXL2,1.0
TRPM7,1.0
AC012100.2,1.0
AL138999.2,1.0
STARD13-AS,1.0
STARD13,1.0
KL,1.0
AC021752.1,1.0
AP4E1,1.0
AL138820.1,1.0
N4BP2L2-IT2,1.0
MIR4713HG,1.0
N4BP2L1,1.0
TNFAIP8L3,1.0
CYP19A1,1.0
AC066613.2,1.0
ZAR1L,1.0
FRY-AS1,1.0
AC012170.2,1.0
AC009731.1,1.0
SLC25A15,1.0
AC091074.2,1.0
MAP1A,1.0
PPIP5K1,1.0
CKMT1B,1.0
STRC,1.0
CATSPER2,1.0
SLC25A30-AS1,1.0
AC011330.2,1.0
TP53BP1,1.0
ELL3,1.0
TPT1-AS1,1.0
AL138963.4,1.0
SERINC4,1.0
HYPK,1.0
GTF2F2,1.0
GPALPP1,1.0
CASC4,1.0
AL138963.1,1.0
ERICH6B,1.0
LINC01055,1.0
TUBGCP4,1.0
AC090510.3,1.0
TTBK2,1.0
AC090510.1,1.0
AC090510.4,1.0
LRRC63,1.0
AC068724.3,1.0
TMEM62,1.0
AC068724.1,1.0
CPB2,1.0
CPB2-AS1,1.0
EPB42,1.0
TGM5,1.0
LCMT2,1.0
ADAL,1.0
SIAH3,1.0
SPERT,1.0
ZSCAN29,1.0
AC090519.2,1.0
AL590064.1,1.0
AC025043.1,1.0
AL359706.1,1.0
CCDC122,1.0
AL162713.2,1.0
ENOX1,1.0
SPATA5L1,1.0
C15orf48,1.0
AC025580.2,1.0
AL157932.1,1.0
AL512506.1,1.0
SLC30A4,1.0
AL354696.1,1.0
MTRF1,1.0
AC090527.3,1.0
KBTBD7,1.0
KBTBD6,1.0
AC068722.2,1.0
AC068722.1,1.0
VWA8-AS1,1.0
GATM,1.0
AC051619.11,1.0
AC051619.5,1.0
NUFIP1,1.0
TSC22D1-AS1,1.0
AC009996.1,1.0
TSC22D1,1.0
SERP2,1.0
AC122108.1,1.0
SMIM2-AS1,1.0
SORD,1.0
AC091117.2,1.0
DUOX1,1.0
AC051619.6,1.0
SHF,1.0
LINC00390,1.0
NRAD1,1.0
AC051619.4,1.0
AC051619.7,1.0
AC051619.8,1.0
AC025430.1,1.0
AL137100.3,1.0
AL627309.1,1.0
C16orf72,1.0
A1BG-AS1,1.0
ZNF497,1.0
AC012313.2,1.0
AC012313.6,1.0
ZNF837,1.0
ZNF584,1.0
AC012313.1,1.0
AC012313.5,1.0
ZNF132,1.0
AC012313.8,1.0
ZNF324B,1.0
ZNF324,1.0
ZNF446,1.0
AC012313.7,1.0
AC012313.9,1.0
MZF1-AS1,1.0
AC016629.2,1.0
C20orf96,1.0
ZCCHC3,1.0
NRSN2-AS1,1.0
NRSN2,1.0
TRIB3,1.0
ANGPT4,1.0
RSPO4,1.0
AL110114.1,1.0
TMEM74B,1.0
C20orf202,1.0
ZSCAN22,1.0
ZNF8,1.0
AC020915.2,1.0
ZNF544,1.0
ZNF419,1.0
ZNF773,1.0
ZNF549,1.0
ZNF550,1.0
ZNF416,1.0
ZIK1,1.0
ZNF530,1.0
ZNF134,1.0
AC003682.1,1.0
ZNF211,1.0
ZNF551,1.0
ZNF154,1.0
ZNF671,1.0
RAD21L1,1.0
ZNF776,1.0
ZNF587B,1.0
ZNF814,1.0
ZNF587,1.0
AC010326.3,1.0
ZNF417,1.0
ZNF418,1.0
ZNF256,1.0
C19orf18,1.0
ZNF606,1.0
AC008969.1,1.0
ZNF135,1.0
ZNF329,1.0
ZNF274,1.0
ZNF586,1.0
SNPH,1.0
SDCBP2,1.0
SDCBP2-AS1,1.0
AL121757.2,1.0
LINC00654,1.0
AL109935.1,1.0
SHLD1,1.0
CHGB,1.0
MCM8-AS1,1.0
AL035461.2,1.0
CRLS1,1.0
BMP2,1.0
AL021396.1,1.0
AL034427.1,1.0
ANKEF1,1.0
SNAP25-AS1,1.0
AL121890.5,1.0
SNAP25,1.0
AL050403.2,1.0
AL109838.1,1.0
SPTLC3,1.0
ISM1,1.0
TASP1,1.0
ESF1,1.0
NDUFAF5,1.0
MACROD2,1.0
KIF16B,1.0
AL049794.1,1.0
AL034428.1,1.0
AL035045.1,1.0
OVOL2,1.0
MKKS,1.0
AC003005.2,1.0
AL121890.2,1.0
PRNP,1.0
AL136531.1,1.0
SIRPD,1.0
SIRPB1,1.0
SIRPG-AS1,1.0
STK35,1.0
AL121899.4,1.0
AL121899.1,1.0
ZNF343,1.0
AL049712.1,1.0
EBF4,1.0
PTPRA,1.0
OXT,1.0
AVP,1.0
SLC23A2,1.0
UBOX5-AS1,1.0
FASTKD5,1.0
LZTS3,1.0
SLC4A11,1.0
AL109976.1,1.0
ATRN,1.0
GFRA4,1.0
C20orf27,1.0
SPEF1,1.0
LINC01730,1.0
MAVS,1.0
AL353194.1,1.0
AL031670.1,1.0
LINC01433,1.0
UBOX5,1.0
ZNF772,1.0
VN1R1,1.0
AC004076.2,1.0
ZNF665,1.0
ZNF677,1.0
AC092070.3,1.0
ZNF845,1.0
ZNF525,1.0
ZNF765,1.0
AC022137.4,1.0
ZNF761,1.0
ZNF813,1.0
AC008440.2,1.0
PRKCG,1.0
CACNG8,1.0
OSCAR,1.0
ZNF347,1.0
AC245052.4,1.0
LENG1,1.0
TMC4,1.0
AC245052.1,1.0
LILRB3,1.0
AC245052.7,1.0
LILRA6,1.0
LILRA5,1.0
TTYH1,1.0
AC245884.1,1.0
AC245884.8,1.0
LENG8-AS1,1.0
LENG8,1.0
LENG9,1.0
CNOT3,1.0
LILRA2,1.0
ZNF160,1.0
ZNF888,1.0
AC011468.5,1.0
AC011468.1,1.0
ZNF841,1.0
ZNF616,1.0
ZNF836,1.0
AC010320.1,1.0
AC010320.2,1.0
ZNF766,1.0
AC010320.3,1.0
ZNF480,1.0
AC010320.4,1.0
ZNF610,1.0
ZNF880,1.0
ZNF816,1.0
ZNF528-AS1,1.0
ZNF534,1.0
ZNF578,1.0
AC010332.3,1.0
ZNF808,1.0
ZNF701,1.0
AC022150.1,1.0
ZNF83,1.0
AC022150.4,1.0
ZNF611,1.0
ZNF600,1.0
ZNF28,1.0
ZNF468,1.0
ZNF320,1.0
ZNF528,1.0
PET117,1.0
LILRB4,1.0
KIR2DL4,1.0
AC006116.6,1.0
ZNF582,1.0
AC006116.10,1.0
ZNF582-AS1,1.0
ZNF583,1.0
ZNF667,1.0
ZNF471,1.0
AC005498.2,1.0
ZFP28,1.0
AC005498.3,1.0
ZNF470,1.0
ZNF71,1.0
SMIM17,1.0
AC006116.8,1.0
ZNF835,1.0
ZNF264,1.0
AURKC,1.0
ZNF805,1.0
ZNF460-AS1,1.0
ZNF460,1.0
AC005261.1,1.0
ZNF543,1.0
AC005261.2,1.0
ZNF304,1.0
ZNF547,1.0
TRAPPC2B,1.0
ZNF548,1.0
ZNF17,1.0
AC006115.2,1.0
KIR2DL3,1.0
EDDM13,1.0
ZNF444,1.0
FCAR,1.0
NLRP2,1.0
GP6,1.0
EPS8L1,1.0
PPP1R12C,1.0
AC010327.8,1.0
DNAAF3,1.0
AC010327.4,1.0
AC010327.7,1.0
AC010327.5,1.0
TMEM86B,1.0
BRSK1,1.0
AC020922.4,1.0
ZSCAN5A,1.0
KMT5C,1.0
ZNF628,1.0
NAT14,1.0
SSC5D,1.0
ZNF579,1.0
FIZ1,1.0
ZNF524,1.0
ZNF865,1.0
AC008735.4,1.0
ZNF784,1.0
AC008735.2,1.0
AC008735.1,1.0
NLRP11,1.0
ZNF787,1.0
COX6B2,1.0
KAT14,1.0
ZNF133,1.0
AL049646.1,1.0
EYA2,1.0
AL031666.3,1.0
AL031666.1,1.0
SULF2,1.0
AL354813.1,1.0
AL035106.1,1.0
AL133342.1,1.0
ARFGEF2,1.0
CSE1L-AS1,1.0
DDX27,1.0
KCNB1,1.0
SPATA2,1.0
SNAI1,1.0
SLC2A10,1.0
LINC01275,1.0
CEBPB,1.0
SMIM25,1.0
LINC01270,1.0
AL133230.1,1.0
RIPOR3,1.0
PARD6B,1.0
ADNP,1.0
ADNP-AS1,1.0
MOCS3,1.0
ATP9A,1.0
SALL4,1.0
LINC01429,1.0
ZFP64,1.0
CEBPB-AS1,1.0
AL109984.1,1.0
AL031055.1,1.0
AL133520.1,1.0
AL008725.1,1.0
PABPC1L,1.0
TOMM34,1.0
STK4-AS1,1.0
KCNS1,1.0
PI3,1.0
MATN4,1.0
TP53TG5,1.0
AL031663.3,1.0
WFDC2,1.0
WFDC10B,1.0
WFDC3,1.0
TNNC2,1.0
TP53RK,1.0
SNX21,1.0
ZSWIM1,1.0
NEURL2,1.0
PLTP,1.0
AL162458.1,1.0
ZNF335,1.0
MMP9,1.0
SLC12A5-AS1,1.0
NCOA5,1.0
AL133227.1,1.0
ELMO2,1.0
ZNF334,1.0
OCSTAMP,1.0
SLC13A3,1.0
ZSWIM3,1.0
KCNK15-AS1,1.0
AL391097.3,1.0
AL391097.2,1.0
TAF4,1.0
AL137077.2,1.0
LSM14B,1.0
SS18L1,1.0
MTG2,1.0
OSBPL2,1.0
AL354836.1,1.0
LAMA5,1.0
AL121832.2,1.0
AL121832.3,1.0
BX640514.2,1.0
AL357033.1,1.0
AL357033.4,1.0
AL162457.1,1.0
AL357033.3,1.0
LINC00659,1.0
MRGBP,1.0
OGFR-AS1,1.0
COL9A3,1.0
TCFL5,1.0
DIDO1,1.0
AL117379.1,1.0
SLC17A9,1.0
HAR1B,1.0
HAR1A,1.0
AL096828.5,1.0
YTHDF1,1.0
NKAIN4,1.0
NTSR1,1.0
AL391097.1,1.0
MIR646HG,1.0
PPP1R3D,1.0
AL157838.1,1.0
ZNF217,1.0
AC005808.1,1.0
AC005914.1,1.0
AC006076.1,1.0
AC005220.1,1.0
AL133335.1,1.0
CSTF1,1.0
CASS4,1.0
GCNT7,1.0
FAM209A,1.0
FAM209B,1.0
BMP7,1.0
CDH26,1.0
AL109955.1,1.0
NKILA,1.0
VAPB,1.0
APCDD1L,1.0
APCDD1L-DT,1.0
STX16,1.0
NPEPL1,1.0
AL132655.2,1.0
GNAS-AS1,1.0
AL121917.1,1.0
AL109840.2,1.0
TUBB1,1.0
EDN3,1.0
FAM217B,1.0
PMEPA1,1.0
ZNF432,1.0
PKIG,1.0
HNF4A,1.0
AL110115.2,1.0
ID1,1.0
COX4I2,1.0
AL117381.1,1.0
ABALON,1.0
MYLK2,1.0
TTLL9,1.0
PDRG1,1.0
XKR7,1.0
TM9SF4,1.0
PLAGL2,1.0
POFUT1,1.0
AL121897.1,1.0
HM13-AS1,1.0
KIF3B,1.0
NOL4L,1.0
AL034550.1,1.0
AL034550.3,1.0
AL034550.2,1.0
C20orf203,1.0
DNMT3B,1.0
AL035071.2,1.0
AL035071.1,1.0
EFCAB8,1.0
CDK5RAP1,1.0
SNTA1,1.0
NECAB3,1.0
C20orf144,1.0
ASXL1,1.0
PXMP4,1.0
AL110115.1,1.0
AL078587.2,1.0
DZANK1,1.0
POLR3F,1.0
RBBP9,1.0
AL121900.1,1.0
LINC00653,1.0
RALGAPA2,1.0
LINC00237,1.0
AL121759.1,1.0
KIZ-AS1,1.0
AL117332.1,1.0
LINC01727,1.0
LINC01726,1.0
CD93,1.0
LINC01597,1.0
AL390037.1,1.0
LINC01431,1.0
GZF1,1.0
NAPB,1.0
AL035661.2,1.0
ACSS1,1.0
ENTPD6,1.0
AL121772.1,1.0
PYGB,1.0
NANP,1.0
ZNF337,1.0
AL031673.1,1.0
AL390198.1,1.0
AL078587.1,1.0
AL096677.1,1.0
TTPAL,1.0
AL050349.1,1.0
ZNF341-AS1,1.0
SRC,1.0
BLCAP,1.0
NNAT,1.0
VSTM2L,1.0
RPRD1B,1.0
TGM2,1.0
AL391095.2,1.0
AL391095.1,1.0
SNHG11,1.0
RALGAPB,1.0
ACTR5,1.0
AL023803.2,1.0
AL023803.1,1.0
MANBAL,1.0
DHX35,1.0
PLCG1-AS1,1.0
ZHX3,1.0
LPIN3,1.0
CHD6,1.0
PTPRT,1.0
L3MBTL1,1.0
SGK2,1.0
Z98752.4,1.0
IFT52,1.0
OSER1,1.0
OSER1-DT,1.0
GDAP1L1,1.0
FITM2,1.0
AL118523.1,1.0
ZNF341,1.0
MROH8,1.0
TLDC2,1.0
RALY-AS1,1.0
AL031668.1,1.0
AL031668.2,1.0
ASIP,1.0
AL035458.2,1.0
ITCH,1.0
NCOA6,1.0
TP53INP2,1.0
AL109824.1,1.0
ACSS2,1.0
MYH7B,1.0
MMP24,1.0
UQCC1,1.0
AL136172.1,1.0
GDF5,1.0
C20orf173,1.0
SPAG4,1.0
RBM12,1.0
NFS1,1.0
NORAD,1.0
AL035420.3,1.0
EPB41L1,1.0
AAR2,1.0
DLGAP4,1.0
DLGAP4-AS1,1.0
TGIF2,1.0
NDRG3,1.0
SOGA1,1.0
FO393401.1,1.0
ARFGAP1,1.0
ZNF614,1.0
ZNF350,1.0
LINC01801,1.0
AC008555.2,1.0
ZNF30,1.0
ZNF792,1.0
AC020907.3,1.0
AC020907.4,1.0
SCN1B,1.0
HPN-AS1,1.0
LGI4,1.0
FXYD7,1.0
LSR,1.0
USF2,1.0
HAMP,1.0
FFAR2,1.0
DMKN,1.0
GAPDHS,1.0
TMEM147-AS1,1.0
TMEM147,1.0
AC002115.1,1.0
ETV2,1.0
UPK1A-AS1,1.0
KMT2B,1.0
AD000671.3,1.0
LIN37,1.0
PROSER3,1.0
AC002398.1,1.0
NPHS1,1.0
ZNF599,1.0
ZNF181,1.0
AC020910.5,1.0
AC020910.2,1.0
C19orf12,1.0
URI1,1.0
TSHZ3,1.0
LINC01791,1.0
ZNF507,1.0
AC007773.1,1.0
DPY19L3,1.0
ANKRD27,1.0
AC008474.1,1.0
RGS9BP,1.0
AC008736.1,1.0
NUDT19,1.0
SLC7A9,1.0
KIRREL2,1.0
CEP89,1.0
RHPN2,1.0
GPATCH1,1.0
WDR88,1.0
LRP3,1.0
CEBPA,1.0
KCTD15,1.0
KIAA0355,1.0
AC010504.1,1.0
PDCD2L,1.0
AC008747.1,1.0
WTIP,1.0
SCGB1B2P,1.0
SCGB2B2,1.0
FAAP24,1.0
APLP1,1.0
LRFN3,1.0
AF038458.3,1.0
ZNF383,1.0
AC016590.1,1.0
LINC01535,1.0
ZNF875,1.0
ZNF527,1.0
ZNF569,1.0
ZNF570,1.0
ZNF793-AS1,1.0
ZNF793,1.0
ZNF571-AS1,1.0
ZNF540,1.0
ZNF571,1.0
ZFP30,1.0
ZNF585B,1.0
ZNF781,1.0
AC093227.1,1.0
ZNF573,1.0
SIPA1L3,1.0
DPF1,1.0
C19orf33,1.0
CATSPERG,1.0
AC005625.1,1.0
GGN,1.0
SPRED3,1.0
FAM98C,1.0
RYR1,1.0
AC008649.1,1.0
AC008649.2,1.0
ZNF607,1.0
PLEKHF1,1.0
AC010632.2,1.0
ZNF420,1.0
SDHAF1,1.0
SYNE4,1.0
AC002116.2,1.0
THAP8,1.0
AD001527.1,1.0
ZNF565,1.0
ZNF146,1.0
LINC00665,1.0
ZFP14,1.0
ZFP82,1.0
ZNF566,1.0
AC092295.2,1.0
ZNF260,1.0
AC010632.1,1.0
AC092295.1,1.0
ZNF529-AS1,1.0
ZNF382,1.0
ZNF461,1.0
AC074138.1,1.0
LINC01534,1.0
ZNF567,1.0
ZNF850,1.0
AC020928.1,1.0
ZNF790-AS1,1.0
ZNF790,1.0
ZNF345,1.0
ZNF829,1.0
ZNF568,1.0
ZNF529,1.0
AC011474.1,1.0
AC007786.1,1.0
AC005394.1,1.0
ANKLE1,1.0
ABHD8,1.0
AC010463.3,1.0
ANO8,1.0
GTPBP3,1.0
CCDC194,1.0
AC010319.4,1.0
AC010319.3,1.0
TMEM221,1.0
SLC27A1,1.0
AC010618.3,1.0
NIBAN3,1.0
COLGALT1,1.0
USHBP1,1.0
UNC13A,1.0
FCHO1,1.0
INSL3,1.0
SLC5A5,1.0
KCNN1,1.0
ARRDC2,1.0
MAST3,1.0
AC007192.2,1.0
PIK3R2,1.0
RAB3A,1.0
AC005759.1,1.0
PDE4C,1.0
AC008397.1,1.0
IQCN,1.0
AC008761.1,1.0
LRRC25,1.0
OCEL1,1.0
AC020913.3,1.0
LINC01764,1.0
UCA1,1.0
AC008894.2,1.0
CIB3,1.0
AC020911.1,1.0
AC020911.3,1.0
AC020911.2,1.0
AC020917.3,1.0
EPS15L1,1.0
AC020917.2,1.0
CALR3,1.0
C19orf44,1.0
CHERP,1.0
USE1,1.0
AC008764.6,1.0
AC008764.8,1.0
MED26,1.0
AC008764.7,1.0
AC008764.2,1.0
AC024075.3,1.0
AC024075.2,1.0
AC024075.1,1.0
NWD1,1.0
SIN3B,1.0
CPAMD8,1.0
AC020908.1,1.0
AC020908.3,1.0
AC020913.1,1.0
SLC35E1,1.0
AC022144.1,1.0
ELL,1.0
AC005253.1,1.0
ZNF708,1.0
ZNF493,1.0
ZNF429,1.0
AC123912.1,1.0
ZNF43,1.0
AC003973.1,1.0
ZNF257,1.0
ZNF492,1.0
AC024563.1,1.0
AC074135.1,1.0
ZNF730,1.0
ZNF724,1.0
AC092329.4,1.0
ZNF714,1.0
ZNF91,1.0
ZNF675,1.0
ZNF681,1.0
AC139769.2,1.0
AC011503.1,1.0
AC011503.2,1.0
AC092279.1,1.0
ZNF254,1.0
LINC00662,1.0
AC006504.1,1.0
AC006504.5,1.0
AC006504.7,1.0
AC006504.2,1.0
AC005381.1,1.0
AC010300.1,1.0
AC005387.1,1.0
ZNF430,1.0
ZNF737,1.0
CRLF1,1.0
TMEM59L,1.0
KLHL26,1.0
CRTC1,1.0
HOMER3,1.0
SUGP2,1.0
SLC25A42,1.0
MEF2B,1.0
NCAN,1.0
TM6SF2,1.0
SUGP1,1.0
MAU2,1.0
GATAD2A,1.0
ZNF66,1.0
TSSK6,1.0
CILP2,1.0
PBX4,1.0
AC002306.1,1.0
LPAR2,1.0
ZNF101,1.0
ZNF14,1.0
LINC00663,1.0
AC011477.9,1.0
ZNF506,1.0
AC011477.2,1.0
ZNF253,1.0
ZNF93,1.0
AC008554.1,1.0
YJEFN3,1.0
LGALS4,1.0
AC008982.2,1.0
RINL,1.0
AC011466.3,1.0
ZSWIM9,1.0
AC011466.1,1.0
ZNF114,1.0
CCDC114,1.0
TMEM143,1.0
SYNGR4,1.0
GRIN2D,1.0
GRWD1,1.0
KCNJ14,1.0
AC008403.2,1.0
CYTH2,1.0
SULT2B1,1.0
PLA2G4C,1.0
FAM83E,1.0
SPHK2,1.0
CA11,1.0
NTN5,1.0
FUT2,1.0
MAMSTR,1.0
FUT1,1.0
AC026803.3,1.0
PLEKHA4,1.0
TULP2,1.0
NUCB1-AS1,1.0
AC026803.1,1.0
AC026803.2,1.0
GYS1,1.0
AC022154.1,1.0
LHB,1.0
NOP53-AS1,1.0
BICRA,1.0
FOXA3,1.0
IRF2BP1,1.0
MYPOP,1.0
CCDC61,1.0
PGLYRP1,1.0
AC007785.3,1.0
IGFL4,1.0
IGFL2,1.0
PNMA8C,1.0
PPP5D1,1.0
PNMA8B,1.0
AC093503.2,1.0
DACT3,1.0
BICRA-AS1,1.0
DACT3-AS1,1.0
AC008635.1,1.0
FKRP,1.0
AC008622.2,1.0
ARHGAP35,1.0
NPAS1,1.0
AC008532.1,1.0
CCDC9,1.0
C5AR1,1.0
DHX34,1.0
KPTN,1.0
NAPA-AS1,1.0
AC010519.1,1.0
AC010331.1,1.0
STRN4,1.0
AC092301.1,1.0
AC008687.4,1.0
LIN7B,1.0
ASPDH,1.0
LRRC4B,1.0
SYT3,1.0
C19orf81,1.0
AC010325.1,1.0
KLK15,1.0
KLK2,1.0
KLK14,1.0
CTU1,1.0
SIGLEC9,1.0
AC063977.6,1.0
AC008750.3,1.0
AC008750.4,1.0
AC020909.3,1.0
AC008750.5,1.0
LIM2,1.0
C19orf84,1.0
AC008750.7,1.0
SIGLEC12,1.0
SIGLEC6,1.0
ZNF175,1.0
SIGLEC5,1.0
SPACA6P-AS,1.0
SPACA6,1.0
ZNF649-AS1,1.0
ZNF649,1.0
ZNF613,1.0
ZNF350-AS1,1.0
CLDND2,1.0
CGB2,1.0
EMC10,1.0
MYBPC2,1.0
C19orf73,1.0
PPFIA3,1.0
TRPM4,1.0
SLC6A16,1.0
AC011450.1,1.0
TEAD2,1.0
AC010643.1,1.0
CCDC155,1.0
SLC17A7,1.0
PRRG2,1.0
PRR12,1.0
SCAF1,1.0
IRF3,1.0
FAM71E1,1.0
ADM5,1.0
TSKS,1.0
AC006942.1,1.0
PTOV1-AS1,1.0
PTOV1-AS2,1.0
AKT1S1,1.0
TBC1D17,1.0
VRK3,1.0
ZNF473,1.0
AC010624.3,1.0
AC010624.1,1.0
NR1H2,1.0
AC008655.2,1.0
SPIB,1.0
CPT1C,1.0
ZNF615,1.0
SYMPK,1.0
DMWD,1.0
ITPKC,1.0
C19orf54,1.0
MIA,1.0
AC008537.4,1.0
EGLN2,1.0
AC008537.2,1.0
CYP2A6,1.0
CYP2F1,1.0
CYP2S1,1.0
AXL,1.0
AC011462.5,1.0
CCDC97,1.0
EXOSC5,1.0
COQ8B,1.0
ERICH4,1.0
AC243967.2,1.0
CD79A,1.0
ERFL,1.0
ATP1A3,1.0
GRIK5,1.0
ZNF574,1.0
AC010247.1,1.0
AC010247.2,1.0
DEDD2,1.0
ZNF526,1.0
ERF,1.0
CIC,1.0
PRR19,1.0
LINC01480,1.0
TMEM145,1.0
NUMBL,1.0
AC010271.1,1.0
AC011455.1,1.0
CCER2,1.0
FBXO17,1.0
FBXO27,1.0
PAK4,1.0
AC011443.1,1.0
LRFN1,1.0
AC011445.1,1.0
AC011445.2,1.0
SAMD4B,1.0
PLEKHG2,1.0
SUPT5H,1.0
DLL3,1.0
SPTBN4,1.0
EID2B,1.0
CLC,1.0
DYRK1B,1.0
ZNF546,1.0
ZNF780A,1.0
AC005614.1,1.0
MAP3K10,1.0
TTC9B,1.0
CNTD2,1.0
AKT2,1.0
AC118344.1,1.0
HIPK4,1.0
PRX,1.0
AC010271.2,1.0
EID2,1.0
RSPH6A,1.0
CNFN,1.0
CXCL17,1.0
ZNF229,1.0
ZNF180,1.0
IGSF23,1.0
AC243964.3,1.0
PVR,1.0
CEACAM19,1.0
BCAM,1.0
AC011481.2,1.0
APOC1,1.0
APOC2,1.0
AC011481.1,1.0
CLASRP,1.0
ZNF296,1.0
ZNF285,1.0
GEMIN7-AS1,1.0
PPP1R37,1.0
NKPD1,1.0
BLOC1S3,1.0
EXOC3L2,1.0
KLC3,1.0
ERCC2,1.0
PPP1R13L,1.0
EML2,1.0
QPCTL,1.0
FBXO46,1.0
SIX5,1.0
AC074212.1,1.0
DMPK,1.0
MARK4,1.0
LIPE,1.0
ZNF233,1.0
ZNF227,1.0
PSG8,1.0
PSG9,1.0
PHLDB3,1.0
ZNF575,1.0
IRGQ,1.0
ZNF576,1.0
SRRM5,1.0
ZNF428,1.0
LYPD5,1.0
ZNF283,1.0
ZNF404,1.0
AC006213.2,1.0
AC006213.7,1.0
ZNF235,1.0
AC006213.3,1.0
ZNF221,1.0
ZNF155,1.0
AC006213.4,1.0
AC006213.1,1.0
ZNF230,1.0
ZNF222,1.0
ZNF223,1.0
ZNF284,1.0
AC021092.1,1.0
ZNF225,1.0
ZNF234,1.0
AC138470.2,1.0
ZNF226,1.0
ZNF45,1.0
CYP4F22,1.0
EEF1A2,1.0
FNDC11,1.0
HDAC6,1.0
SLC35A2,1.0
KCND1,1.0
TFE3,1.0
CCDC120,1.0
PRAF2,1.0
MAGIX,1.0
PRICKLE3,1.0
SYP,1.0
CCDC22,1.0
AC232271.3,1.0
AC232271.1,1.0
AC232271.2,1.0
GAGE10,1.0
USP27X-AS1,1.0
USP27X,1.0
CLCN5,1.0
CCNB3,1.0
LINC01284,1.0
AC233976.1,1.0
NUDT10,1.0
AL158055.1,1.0
NUDT11,1.0
GSPT2,1.0
MAGED1,1.0
AC231759.2,1.0
FAM156B,1.0
AC231533.1,1.0
AC115618.1,1.0
TBC1D25,1.0
PORCN,1.0
USP9X,1.0
LINC02601,1.0
DDX3X,1.0
GPR34,1.0
GPR82,1.0
Z93403.1,1.0
AL023574.1,1.0
EFHC2,1.0
FUNDC1,1.0
KRBOX4,1.0
ZNF674,1.0
ZNF674-AS1,1.0
RP2,1.0
FAM156A,1.0
LINC01545,1.0
INE1,1.0
USP11,1.0
ZNF157,1.0
ZNF41,1.0
LINC01560,1.0
SYN1,1.0
ELK1,1.0
UXT-AS1,1.0
ZNF81,1.0
ZNF182,1.0
ZNF630,1.0
SPACA5,1.0
AF196972.1,1.0
JADE3,1.0
GPR173,1.0
AL591212.1,1.0
KDM5C,1.0
AL034397.2,1.0
AL034397.3,1.0
VSIG4,1.0
HEPH,1.0
EDA2R,1.0
AR,1.0
OPHN1,1.0
YIPF6,1.0
STARD8,1.0
EFNB1,1.0
PJA1,1.0
EDA,1.0
IGBP1-AS2,1.0
ZC3H12B,1.0
DGAT2L6,1.0
AL139398.1,1.0
DLG3,1.0
DLG3-AS1,1.0
TEX11,1.0
SNX12,1.0
FOXO4,1.0
CXorf65,1.0
MED12,1.0
NLGN3,1.0
